VarInfo	ResiduumInfo	Residuum	Value	AbsTol
RYieldALq3w29	Residuum equation #6555(Solvar: RYieldALq3w29)	-1.38778e-16	0.179352	1e-06
RYieldNq0w29	Residuum equation #6556(Solvar: RYieldNq0w29)	-3.05311e-16	0.0885757	1e-06
RYieldNq1w29	Residuum equation #6557(Solvar: RYieldNq1w29)	-2.77556e-16	0.227627	1e-06
RYieldNq2w29	Residuum equation #6558(Solvar: RYieldNq2w29)	4.44089e-16	0.370958	1e-06
RYieldNq3w29	Residuum equation #6559(Solvar: RYieldNq3w29)	-7.21645e-16	0.38656	1e-06
RYieldWq0w29	Residuum equation #6560(Solvar: RYieldWq0w29)	0	0	1e-06
RYieldWq1w29	Residuum equation #6561(Solvar: RYieldWq1w29)	7.5675e-27	-4.62095e-27	1e-06
RYieldWq2w29	Residuum equation #6562(Solvar: RYieldWq2w29)	2.03705e-26	-1.24389e-26	1e-06
RYieldWq3w29	Residuum equation #6563(Solvar: RYieldWq3w29)	1.22529e-25	-7.48205e-26	1e-06
RYieldALq0w30	Residuum equation #6564(Solvar: RYieldALq0w30)	-1.12757e-17	0.00523495	1e-06
RYieldALq1w30	Residuum equation #6565(Solvar: RYieldALq1w30)	4.16334e-17	0.0774274	1e-06
RYieldALq2w30	Residuum equation #6566(Solvar: RYieldALq2w30)	2.77556e-17	0.154788	1e-06
RYieldALq3w30	Residuum equation #6567(Solvar: RYieldALq3w30)	-3.05311e-16	0.19414	1e-06
RYieldNq0w30	Residuum equation #6568(Solvar: RYieldNq0w30)	-1.38778e-17	0.105566	1e-06
RYieldNq1w30	Residuum equation #6569(Solvar: RYieldNq1w30)	5.55112e-16	0.276151	1e-06
RYieldNq2w30	Residuum equation #6570(Solvar: RYieldNq2w30)	-2.22045e-16	0.377189	1e-06
RYieldNq3w30	Residuum equation #6571(Solvar: RYieldNq3w30)	2.22045e-16	0.375766	1e-06
RYieldWq0w30	Residuum equation #6572(Solvar: RYieldWq0w30)	0	0	1e-06
RYieldWq1w30	Residuum equation #6573(Solvar: RYieldWq1w30)	1.76787e-24	-1.76787e-24	1e-06
RYieldWq2w30	Residuum equation #6574(Solvar: RYieldWq2w30)	1.13699e-23	-1.13699e-23	1e-06
RYieldWq3w30	Residuum equation #6575(Solvar: RYieldWq3w30)	3.62031e-23	-3.62031e-23	1e-06
RYieldALq0w31	Residuum equation #6576(Solvar: RYieldALq0w31)	-1.73472e-17	0.00456632	1e-06
RYieldALq1w31	Residuum equation #6577(Solvar: RYieldALq1w31)	-2.08167e-17	0.0563024	1e-06
RYieldALq2w31	Residuum equation #6578(Solvar: RYieldALq2w31)	-1.66533e-16	0.13283	1e-06
RYieldALq3w31	Residuum equation #6579(Solvar: RYieldALq3w31)	2.77556e-17	0.185076	1e-06
RYieldNq0w31	Residuum equation #6580(Solvar: RYieldNq0w31)	1.38778e-17	0.0903513	1e-06
RYieldNq1w31	Residuum equation #6581(Solvar: RYieldNq1w31)	-2.22045e-16	0.236203	1e-06
RYieldNq2w31	Residuum equation #6582(Solvar: RYieldNq2w31)	-5.55112e-16	0.374648	1e-06
RYieldNq3w31	Residuum equation #6583(Solvar: RYieldNq3w31)	-1.11022e-16	0.3865	1e-06
RYieldWq0w31	Residuum equation #6584(Solvar: RYieldWq0w31)	0	0	1e-06
RYieldWq1w31	Residuum equation #6585(Solvar: RYieldWq1w31)	5.75469e-26	-3.72157e-26	1e-06
RYieldWq2w31	Residuum equation #6586(Solvar: RYieldWq2w31)	2.05639e-25	-1.32987e-25	1e-06
RYieldWq3w31	Residuum equation #6587(Solvar: RYieldWq3w31)	9.81846e-25	-6.34962e-25	1e-06
RYieldALq0w32	Residuum equation #6588(Solvar: RYieldALq0w32)	-4.77049e-18	0.00373177	1e-06
RYieldALq1w32	Residuum equation #6589(Solvar: RYieldALq1w32)	0	0.0667705	1e-06
RYieldALq2w32	Residuum equation #6590(Solvar: RYieldALq2w32)	0	0.149911	1e-06
RYieldALq3w32	Residuum equation #6591(Solvar: RYieldALq3w32)	-1.11022e-16	0.191996	1e-06
RYieldNq0w32	Residuum equation #6592(Solvar: RYieldNq0w32)	-5.55112e-17	0.0768872	1e-06
RYieldNq1w32	Residuum equation #6593(Solvar: RYieldNq1w32)	-3.88578e-16	0.254884	1e-06
RYieldNq2w32	Residuum equation #6594(Solvar: RYieldNq2w32)	5.55112e-17	0.372915	1e-06
RYieldNq3w32	Residuum equation #6595(Solvar: RYieldNq3w32)	5.55112e-16	0.371797	1e-06
RYieldWq0w32	Residuum equation #6596(Solvar: RYieldWq0w32)	0	0	1e-06
RYieldWq1w32	Residuum equation #6597(Solvar: RYieldWq1w32)	8.67427e-26	-4.79115e-26	1e-06
RYieldWq2w32	Residuum equation #6598(Solvar: RYieldWq2w32)	6.03121e-25	-3.33129e-25	1e-06
RYieldWq3w32	Residuum equation #6599(Solvar: RYieldWq3w32)	2.09032e-24	-1.15457e-24	1e-06
RYieldALq0w33	Residuum equation #6600(Solvar: RYieldALq0w33)	-8.67362e-19	0.00363905	1e-06
RYieldALq1w33	Residuum equation #6601(Solvar: RYieldALq1w33)	-5.55112e-17	0.0933512	1e-06
RYieldALq2w33	Residuum equation #6602(Solvar: RYieldALq2w33)	-8.32667e-17	0.180155	1e-06
RYieldALq3w33	Residuum equation #6603(Solvar: RYieldALq3w33)	8.32667e-17	0.205961	1e-06
RYieldNq0w33	Residuum equation #6604(Solvar: RYieldNq0w33)	-2.77556e-17	0.076188	1e-06
RYieldNq1w33	Residuum equation #6605(Solvar: RYieldNq1w33)	-5.55112e-17	0.307246	1e-06
RYieldNq2w33	Residuum equation #6606(Solvar: RYieldNq2w33)	1.11022e-16	0.375383	1e-06
RYieldNq3w33	Residuum equation #6607(Solvar: RYieldNq3w33)	-4.996e-16	0.355468	1e-06
RYieldWq0w33	Residuum equation #6608(Solvar: RYieldWq0w33)	0	0	1e-06
RYieldWq1w33	Residuum equation #6609(Solvar: RYieldWq1w33)	3.03161e-24	-3.03161e-24	1e-06
RYieldWq2w33	Residuum equation #6610(Solvar: RYieldWq2w33)	3.23366e-23	-3.23366e-23	1e-06
RYieldWq3w33	Residuum equation #6611(Solvar: RYieldWq3w33)	8.95785e-23	-8.95785e-23	1e-06
RYieldALq0w34	Residuum equation #6612(Solvar: RYieldALq0w34)	4.33681e-18	0.00422443	1e-06
RYieldALq1w34	Residuum equation #6613(Solvar: RYieldALq1w34)	-6.93889e-17	0.0906055	1e-06
RYieldALq2w34	Residuum equation #6614(Solvar: RYieldALq2w34)	1.66533e-16	0.178275	1e-06
RYieldALq3w34	Residuum equation #6615(Solvar: RYieldALq3w34)	-1.11022e-16	0.206779	1e-06
RYieldNq0w34	Residuum equation #6616(Solvar: RYieldNq0w34)	4.16334e-17	0.0873791	1e-06
RYieldNq1w34	Residuum equation #6617(Solvar: RYieldNq1w34)	4.996e-16	0.301719	1e-06
RYieldNq2w34	Residuum equation #6618(Solvar: RYieldNq2w34)	-1.66533e-16	0.379388	1e-06
RYieldNq3w34	Residuum equation #6619(Solvar: RYieldNq3w34)	0	0.361686	1e-06
RYieldWq0w34	Residuum equation #6620(Solvar: RYieldWq0w34)	0	0	1e-06
RYieldWq1w34	Residuum equation #6621(Solvar: RYieldWq1w34)	-2.50342e-25	3.96323e-25	1e-06
RYieldWq2w34	Residuum equation #6622(Solvar: RYieldWq2w34)	-2.27312e-24	3.59863e-24	1e-06
RYieldWq3w34	Residuum equation #6623(Solvar: RYieldWq3w34)	-6.64529e-24	1.05203e-23	1e-06
RYieldALq0w35	Residuum equation #6624(Solvar: RYieldALq0w35)	-2.60209e-18	0.00493032	1e-06
RYieldALq1w35	Residuum equation #6625(Solvar: RYieldALq1w35)	-1.66533e-16	0.0983436	1e-06
RYieldALq2w35	Residuum equation #6626(Solvar: RYieldALq2w35)	-1.11022e-16	0.180204	1e-06
RYieldALq3w35	Residuum equation #6627(Solvar: RYieldALq3w35)	1.66533e-16	0.20753	1e-06
RYieldNq0w35	Residuum equation #6628(Solvar: RYieldNq0w35)	2.63678e-16	0.101887	1e-06
RYieldNq1w35	Residuum equation #6629(Solvar: RYieldNq1w35)	-1.11022e-16	0.316944	1e-06
RYieldNq2w35	Residuum equation #6630(Solvar: RYieldNq2w35)	-1.66533e-16	0.378406	1e-06
RYieldNq3w35	Residuum equation #6631(Solvar: RYieldNq3w35)	-3.33067e-16	0.360636	1e-06
RYieldWq0w35	Residuum equation #6632(Solvar: RYieldWq0w35)	0	0	1e-06
RYieldWq1w35	Residuum equation #6633(Solvar: RYieldWq1w35)	-3.77077e-25	3.77077e-25	1e-06
RYieldWq2w35	Residuum equation #6634(Solvar: RYieldWq2w35)	-3.52233e-24	3.52233e-24	1e-06
RYieldWq3w35	Residuum equation #6635(Solvar: RYieldWq3w35)	-9.58485e-24	9.58485e-24	1e-06
RYieldALq0w36	Residuum equation #6636(Solvar: RYieldALq0w36)	-2.60209e-18	0.00527369	1e-06
RYieldALq1w36	Residuum equation #6637(Solvar: RYieldALq1w36)	1.11022e-16	0.115771	1e-06
RYieldALq2w36	Residuum equation #6638(Solvar: RYieldALq2w36)	1.66533e-16	0.186962	1e-06
RYieldALq3w36	Residuum equation #6639(Solvar: RYieldALq3w36)	5.55112e-17	0.206396	1e-06
RYieldNq0w36	Residuum equation #6640(Solvar: RYieldNq0w36)	0	0.11012	1e-06
RYieldNq1w36	Residuum equation #6641(Solvar: RYieldNq1w36)	-5.55112e-17	0.351644	1e-06
RYieldNq2w36	Residuum equation #6642(Solvar: RYieldNq2w36)	0	0.37178	1e-06
RYieldNq3w36	Residuum equation #6643(Solvar: RYieldNq3w36)	-4.44089e-16	0.350351	1e-06
RYieldWq0w36	Residuum equation #6644(Solvar: RYieldWq0w36)	0	0	1e-06
RYieldWq1w36	Residuum equation #6645(Solvar: RYieldWq1w36)	4.4252e-26	-4.4252e-26	1e-06
RYieldWq2w36	Residuum equation #6646(Solvar: RYieldWq2w36)	5.09976e-25	-5.09976e-25	1e-06
RYieldWq3w36	Residuum equation #6647(Solvar: RYieldWq3w36)	1.22871e-24	-1.22871e-24	1e-06
RYieldALq0w37	Residuum equation #6648(Solvar: RYieldALq0w37)	-8.67362e-19	0.0049172	1e-06
RYieldALq1w37	Residuum equation #6649(Solvar: RYieldALq1w37)	2.77556e-17	0.131548	1e-06
RYieldALq2w37	Residuum equation #6650(Solvar: RYieldALq2w37)	5.55112e-17	0.19545	1e-06
RYieldALq3w37	Residuum equation #6651(Solvar: RYieldALq3w37)	5.55112e-17	0.202184	1e-06
RYieldNq0w37	Residuum equation #6652(Solvar: RYieldNq0w37)	2.77556e-17	0.10678	1e-06
RYieldNq1w37	Residuum equation #6653(Solvar: RYieldNq1w37)	-5.55112e-17	0.361243	1e-06
RYieldNq2w37	Residuum equation #6654(Solvar: RYieldNq2w37)	-1.11022e-16	0.358089	1e-06
RYieldNq3w37	Residuum equation #6655(Solvar: RYieldNq3w37)	-5.55112e-17	0.330297	1e-06
RYieldWq0w37	Residuum equation #6656(Solvar: RYieldWq0w37)	0	0	1e-06
RYieldWq1w37	Residuum equation #6657(Solvar: RYieldWq1w37)	-3.75223e-24	6.28628e-24	1e-06
RYieldWq2w37	Residuum equation #6658(Solvar: RYieldWq2w37)	-2.66576e-23	4.46607e-23	1e-06
RYieldWq3w37	Residuum equation #6659(Solvar: RYieldWq3w37)	-5.88451e-23	9.85858e-23	1e-06
RYieldALq0w38	Residuum equation #6660(Solvar: RYieldALq0w38)	-5.20417e-18	0.00520728	1e-06
RYieldALq1w38	Residuum equation #6661(Solvar: RYieldALq1w38)	-4.16334e-17	0.099751	1e-06
RYieldALq2w38	Residuum equation #6662(Solvar: RYieldALq2w38)	-1.94289e-16	0.180106	1e-06
RYieldALq3w38	Residuum equation #6663(Solvar: RYieldALq3w38)	-1.38778e-16	0.207538	1e-06
RYieldNq0w38	Residuum equation #6664(Solvar: RYieldNq0w38)	-6.93889e-17	0.107597	1e-06
RYieldNq1w38	Residuum equation #6665(Solvar: RYieldNq1w38)	-6.10623e-16	0.319712	1e-06
RYieldNq2w38	Residuum equation #6666(Solvar: RYieldNq2w38)	-5.55112e-17	0.378498	1e-06
RYieldNq3w38	Residuum equation #6667(Solvar: RYieldNq3w38)	-5.55112e-17	0.361103	1e-06
RYieldWq0w38	Residuum equation #6668(Solvar: RYieldWq0w38)	0	0	1e-06
RYieldWq1w38	Residuum equation #6669(Solvar: RYieldWq1w38)	-3.7923e-25	3.7923e-25	1e-06
RYieldWq2w38	Residuum equation #6670(Solvar: RYieldWq2w38)	-3.46545e-24	3.46545e-24	1e-06
RYieldWq3w38	Residuum equation #6671(Solvar: RYieldWq3w38)	-9.34195e-24	9.34195e-24	1e-06
RYieldALq0w39	Residuum equation #6672(Solvar: RYieldALq0w39)	0	0.00452433	1e-06
RYieldALq1w39	Residuum equation #6673(Solvar: RYieldALq1w39)	5.55112e-17	0.0847163	1e-06
RYieldALq2w39	Residuum equation #6674(Solvar: RYieldALq2w39)	-5.55112e-17	0.169222	1e-06
RYieldALq3w39	Residuum equation #6675(Solvar: RYieldALq3w39)	-2.498e-16	0.201659	1e-06
RYieldNq0w39	Residuum equation #6676(Solvar: RYieldNq0w39)	5.55112e-17	0.0926779	1e-06
RYieldNq1w39	Residuum equation #6677(Solvar: RYieldNq1w39)	-3.33067e-16	0.290157	1e-06
RYieldNq2w39	Residuum equation #6678(Solvar: RYieldNq2w39)	6.10623e-16	0.37872	1e-06
RYieldNq3w39	Residuum equation #6679(Solvar: RYieldNq3w39)	1.11022e-16	0.367172	1e-06
RYieldWq0w39	Residuum equation #6680(Solvar: RYieldWq0w39)	0	0	1e-06
RYieldWq1w39	Residuum equation #6681(Solvar: RYieldWq1w39)	1.19105e-25	-1.00867e-25	1e-06
RYieldWq2w39	Residuum equation #6682(Solvar: RYieldWq2w39)	9.66059e-25	-8.18132e-25	1e-06
RYieldWq3w39	Residuum equation #6683(Solvar: RYieldWq3w39)	2.93343e-24	-2.48425e-24	1e-06
RYieldALq0w40	Residuum equation #6684(Solvar: RYieldALq0w40)	-8.67362e-18	0.00356474	1e-06
RYieldALq1w40	Residuum equation #6685(Solvar: RYieldALq1w40)	-6.93889e-17	0.117141	1e-06
RYieldALq2w40	Residuum equation #6686(Solvar: RYieldALq2w40)	-5.55112e-17	0.193043	1e-06
RYieldALq3w40	Residuum equation #6687(Solvar: RYieldALq3w40)	8.32667e-17	0.206767	1e-06
RYieldNq0w40	Residuum equation #6688(Solvar: RYieldNq0w40)	4.16334e-17	0.0743144	1e-06
RYieldNq1w40	Residuum equation #6689(Solvar: RYieldNq1w40)	-1.05471e-15	0.354292	1e-06
RYieldNq2w40	Residuum equation #6690(Solvar: RYieldNq2w40)	3.88578e-16	0.368389	1e-06
RYieldNq3w40	Residuum equation #6691(Solvar: RYieldNq3w40)	-1.66533e-16	0.341874	1e-06
RYieldWq0w40	Residuum equation #6692(Solvar: RYieldWq0w40)	0	0	1e-06
RYieldWq1w40	Residuum equation #6693(Solvar: RYieldWq1w40)	7.97742e-24	-2.74528e-24	1e-06
RYieldWq2w40	Residuum equation #6694(Solvar: RYieldWq2w40)	1.12596e-22	-3.87479e-23	1e-06
RYieldWq3w40	Residuum equation #6695(Solvar: RYieldWq3w40)	2.71695e-22	-9.34993e-23	1e-06
RYieldALq0w41	Residuum equation #6696(Solvar: RYieldALq0w41)	1.30104e-18	0.00290103	1e-06
RYieldALq1w41	Residuum equation #6697(Solvar: RYieldALq1w41)	-9.71445e-17	0.123534	1e-06
RYieldALq2w41	Residuum equation #6698(Solvar: RYieldALq2w41)	3.33067e-16	0.196919	1e-06
RYieldALq3w41	Residuum equation #6699(Solvar: RYieldALq3w41)	-8.32667e-17	0.203574	1e-06
RYieldNq0w41	Residuum equation #6700(Solvar: RYieldNq0w41)	5.55112e-17	0.0622464	1e-06
RYieldNq1w41	Residuum equation #6701(Solvar: RYieldNq1w41)	1.11022e-16	0.360494	1e-06
RYieldNq2w41	Residuum equation #6702(Solvar: RYieldNq2w41)	5.55112e-17	0.359666	1e-06
RYieldNq3w41	Residuum equation #6703(Solvar: RYieldNq3w41)	3.88578e-16	0.32911	1e-06
RYieldWq0w41	Residuum equation #6704(Solvar: RYieldWq0w41)	0	0	1e-06
RYieldWq1w41	Residuum equation #6705(Solvar: RYieldWq1w41)	1.9969e-25	-1.9969e-25	1e-06
RYieldWq2w41	Residuum equation #6706(Solvar: RYieldWq2w41)	2.30922e-24	-2.30922e-24	1e-06
RYieldWq3w41	Residuum equation #6707(Solvar: RYieldWq3w41)	5.3615e-24	-5.3615e-24	1e-06
RYieldALq0w42	Residuum equation #6708(Solvar: RYieldALq0w42)	4.33681e-18	0.00320689	1e-06
RYieldALq1w42	Residuum equation #6709(Solvar: RYieldALq1w42)	-6.93889e-17	0.0504163	1e-06
RYieldALq2w42	Residuum equation #6710(Solvar: RYieldALq2w42)	-8.32667e-16	0.132322	1e-06
RYieldALq3w42	Residuum equation #6711(Solvar: RYieldALq3w42)	-1.22125e-15	0.184246	1e-06
RYieldNq0w42	Residuum equation #6712(Solvar: RYieldNq0w42)	-2.77556e-17	0.0652853	1e-06
RYieldNq1w42	Residuum equation #6713(Solvar: RYieldNq1w42)	-5.55112e-17	0.223362	1e-06
RYieldNq2w42	Residuum equation #6714(Solvar: RYieldNq2w42)	-1.16573e-15	0.370062	1e-06
RYieldNq3w42	Residuum equation #6715(Solvar: RYieldNq3w42)	-2.77556e-16	0.37956	1e-06
RYieldWq0w42	Residuum equation #6716(Solvar: RYieldWq0w42)	0	0	1e-06
RYieldWq1w42	Residuum equation #6717(Solvar: RYieldWq1w42)	3.95985e-27	-3.95985e-27	1e-06
RYieldWq2w42	Residuum equation #6718(Solvar: RYieldWq2w42)	1.86196e-26	-1.86196e-26	1e-06
RYieldWq3w42	Residuum equation #6719(Solvar: RYieldWq3w42)	8.87968e-26	-8.87968e-26	1e-06
RYieldALq0w43	Residuum equation #6720(Solvar: RYieldALq0w43)	-1.38778e-17	0.00417185	1e-06
RYieldALq1w43	Residuum equation #6721(Solvar: RYieldALq1w43)	-9.71445e-17	0.0363647	1e-06
RYieldALq2w43	Residuum equation #6722(Solvar: RYieldALq2w43)	1.80411e-16	0.103692	1e-06
RYieldALq3w43	Residuum equation #6723(Solvar: RYieldALq3w43)	2.77556e-17	0.158784	1e-06
RYieldNq0w43	Residuum equation #6724(Solvar: RYieldNq0w43)	-1.38778e-17	0.0795604	1e-06
RYieldNq1w43	Residuum equation #6725(Solvar: RYieldNq1w43)	-4.996e-16	0.201342	1e-06
RYieldNq2w43	Residuum equation #6726(Solvar: RYieldNq2w43)	2.22045e-16	0.326429	1e-06
RYieldNq3w43	Residuum equation #6727(Solvar: RYieldNq3w43)	-1.11022e-16	0.387141	1e-06
RYieldWq0w43	Residuum equation #6728(Solvar: RYieldWq0w43)	0	0	1e-06
RYieldWq1w43	Residuum equation #6729(Solvar: RYieldWq1w43)	-8.71083e-28	8.71083e-28	1e-06
RYieldWq2w43	Residuum equation #6730(Solvar: RYieldWq2w43)	-2.92222e-27	2.92222e-27	1e-06
RYieldWq3w43	Residuum equation #6731(Solvar: RYieldWq3w43)	-1.33315e-26	1.33315e-26	1e-06
RYieldALq0w44	Residuum equation #6732(Solvar: RYieldALq0w44)	-4.33681e-18	0.00449367	1e-06
RYieldALq1w44	Residuum equation #6733(Solvar: RYieldALq1w44)	6.93889e-17	0.0518201	1e-06
RYieldALq2w44	Residuum equation #6734(Solvar: RYieldALq2w44)	1.66533e-16	0.127106	1e-06
RYieldALq3w44	Residuum equation #6735(Solvar: RYieldALq3w44)	-1.66533e-16	0.179506	1e-06
RYieldNq0w44	Residuum equation #6736(Solvar: RYieldNq0w44)	-2.35922e-16	0.088643	1e-06
RYieldNq1w44	Residuum equation #6737(Solvar: RYieldNq1w44)	-1.94289e-16	0.227824	1e-06
RYieldNq2w44	Residuum equation #6738(Solvar: RYieldNq2w44)	-1.11022e-16	0.371287	1e-06
RYieldNq3w44	Residuum equation #6739(Solvar: RYieldNq3w44)	-5.55112e-17	0.38657	1e-06
RYieldWq0w44	Residuum equation #6740(Solvar: RYieldWq0w44)	0	0	1e-06
RYieldWq1w44	Residuum equation #6741(Solvar: RYieldWq1w44)	-2.10012e-28	4.57619e-28	1e-06
RYieldWq2w44	Residuum equation #6742(Solvar: RYieldWq2w44)	-5.64698e-28	1.23049e-27	1e-06
RYieldWq3w44	Residuum equation #6743(Solvar: RYieldWq3w44)	-3.40157e-27	7.41157e-27	1e-06
RYieldALq0w45	Residuum equation #6744(Solvar: RYieldALq0w45)	-6.93889e-18	0.00523779	1e-06
RYieldALq1w45	Residuum equation #6745(Solvar: RYieldALq1w45)	-1.11022e-16	0.0775791	1e-06
RYieldALq2w45	Residuum equation #6746(Solvar: RYieldALq2w45)	0	0.154943	1e-06
RYieldALq3w45	Residuum equation #6747(Solvar: RYieldALq3w45)	5.55112e-17	0.194192	1e-06
RYieldNq0w45	Residuum equation #6748(Solvar: RYieldNq0w45)	-1.38778e-17	0.105657	1e-06
RYieldNq1w45	Residuum equation #6749(Solvar: RYieldNq1w45)	-1.66533e-16	0.276439	1e-06
RYieldNq2w45	Residuum equation #6750(Solvar: RYieldNq2w45)	-4.996e-16	0.377183	1e-06
RYieldNq3w45	Residuum equation #6751(Solvar: RYieldNq3w45)	-1.11022e-16	0.375653	1e-06
RYieldWq0w45	Residuum equation #6752(Solvar: RYieldWq0w45)	0	0	1e-06
RYieldWq1w45	Residuum equation #6753(Solvar: RYieldWq1w45)	7.00044e-25	-7.00044e-25	1e-06
RYieldWq2w45	Residuum equation #6754(Solvar: RYieldWq2w45)	4.51317e-24	-4.51317e-24	1e-06
RYieldWq3w45	Residuum equation #6755(Solvar: RYieldWq3w45)	1.43495e-23	-1.43495e-23	1e-06
RYieldALq0w46	Residuum equation #6756(Solvar: RYieldALq0w46)	-3.46945e-18	0.0045625	1e-06
RYieldALq1w46	Residuum equation #6757(Solvar: RYieldALq1w46)	-4.16334e-17	0.0571919	1e-06
RYieldALq2w46	Residuum equation #6758(Solvar: RYieldALq2w46)	2.77556e-17	0.133734	1e-06
RYieldALq3w46	Residuum equation #6759(Solvar: RYieldALq3w46)	1.66533e-16	0.18528	1e-06
RYieldNq0w46	Residuum equation #6760(Solvar: RYieldNq0w46)	-4.16334e-17	0.0905498	1e-06
RYieldNq1w46	Residuum equation #6761(Solvar: RYieldNq1w46)	-1.11022e-16	0.237747	1e-06
RYieldNq2w46	Residuum equation #6762(Solvar: RYieldNq2w46)	-5.55112e-17	0.374375	1e-06
RYieldNq3w46	Residuum equation #6763(Solvar: RYieldNq3w46)	2.22045e-16	0.385543	1e-06
RYieldWq0w46	Residuum equation #6764(Solvar: RYieldWq0w46)	0	0	1e-06
RYieldWq1w46	Residuum equation #6765(Solvar: RYieldWq1w46)	5.80023e-26	-1.68469e-26	1e-06
RYieldWq2w46	Residuum equation #6766(Solvar: RYieldWq2w46)	2.20363e-25	-6.40052e-26	1e-06
RYieldWq3w46	Residuum equation #6767(Solvar: RYieldWq3w46)	1.00832e-24	-2.92869e-25	1e-06
RYieldALq0w47	Residuum equation #6768(Solvar: RYieldALq0w47)	-1.73472e-18	0.00360994	1e-06
RYieldALq1w47	Residuum equation #6769(Solvar: RYieldALq1w47)	1.94289e-16	0.0808304	1e-06
RYieldALq2w47	Residuum equation #6770(Solvar: RYieldALq2w47)	1.94289e-16	0.169208	1e-06
RYieldALq3w47	Residuum equation #6771(Solvar: RYieldALq3w47)	2.498e-16	0.201199	1e-06
RYieldNq0w47	Residuum equation #6772(Solvar: RYieldNq0w47)	-2.22045e-16	0.0758944	1e-06
RYieldNq1w47	Residuum equation #6773(Solvar: RYieldNq1w47)	2.22045e-16	0.282372	1e-06
RYieldNq2w47	Residuum equation #6774(Solvar: RYieldNq2w47)	6.66134e-16	0.375451	1e-06
RYieldNq3w47	Residuum equation #6775(Solvar: RYieldNq3w47)	1.11022e-16	0.361436	1e-06
RYieldWq0w47	Residuum equation #6776(Solvar: RYieldWq0w47)	0	0	1e-06
RYieldWq1w47	Residuum equation #6777(Solvar: RYieldWq1w47)	7.48319e-26	9.08154e-27	1e-06
RYieldWq2w47	Residuum equation #6778(Solvar: RYieldWq2w47)	6.54244e-25	7.93978e-26	1e-06
RYieldWq3w47	Residuum equation #6779(Solvar: RYieldWq3w47)	2.02469e-24	2.45714e-25	1e-06
RYieldALq0w48	Residuum equation #6780(Solvar: RYieldALq0w48)	-2.1684e-18	0.00356907	1e-06
RYieldALq1w48	Residuum equation #6781(Solvar: RYieldALq1w48)	-2.77556e-17	0.108963	1e-06
RYieldALq2w48	Residuum equation #6782(Solvar: RYieldALq2w48)	0	0.187134	1e-06
RYieldALq3w48	Residuum equation #6783(Solvar: RYieldALq3w48)	-1.38778e-16	0.204522	1e-06
RYieldNq0w48	Residuum equation #6784(Solvar: RYieldNq0w48)	-6.93889e-17	0.0757539	1e-06
RYieldNq1w48	Residuum equation #6785(Solvar: RYieldNq1w48)	2.77556e-16	0.338677	1e-06
RYieldNq2w48	Residuum equation #6786(Solvar: RYieldNq2w48)	-1.66533e-16	0.368003	1e-06
RYieldNq3w48	Residuum equation #6787(Solvar: RYieldNq3w48)	-1.66533e-16	0.343731	1e-06
RYieldWq0w48	Residuum equation #6788(Solvar: RYieldWq0w48)	0	0	1e-06
RYieldWq1w48	Residuum equation #6789(Solvar: RYieldWq1w48)	4.96871e-25	-2.69339e-25	1e-06
RYieldWq2w48	Residuum equation #6790(Solvar: RYieldWq2w48)	6.52291e-24	-3.53587e-24	1e-06
RYieldWq3w48	Residuum equation #6791(Solvar: RYieldWq3w48)	1.61417e-23	-8.74991e-24	1e-06
RYieldALq0w49	Residuum equation #6792(Solvar: RYieldALq0w49)	2.60209e-18	0.00420962	1e-06
RYieldALq1w49	Residuum equation #6793(Solvar: RYieldALq1w49)	5.55112e-17	0.0921262	1e-06
RYieldALq2w49	Residuum equation #6794(Solvar: RYieldALq2w49)	-1.11022e-16	0.178588	1e-06
RYieldALq3w49	Residuum equation #6795(Solvar: RYieldALq3w49)	-1.11022e-16	0.206829	1e-06
RYieldNq0w49	Residuum equation #6796(Solvar: RYieldNq0w49)	-3.33067e-16	0.0874725	1e-06
RYieldNq1w49	Residuum equation #6797(Solvar: RYieldNq1w49)	2.22045e-16	0.304748	1e-06
RYieldNq2w49	Residuum equation #6798(Solvar: RYieldNq2w49)	-1.11022e-16	0.378106	1e-06
RYieldNq3w49	Residuum equation #6799(Solvar: RYieldNq3w49)	3.33067e-16	0.360065	1e-06
RYieldWq0w49	Residuum equation #6800(Solvar: RYieldWq0w49)	0	0	1e-06
RYieldWq1w49	Residuum equation #6801(Solvar: RYieldWq1w49)	4.28864e-25	-3.05481e-25	1e-06
RYieldWq2w49	Residuum equation #6802(Solvar: RYieldWq2w49)	4.03533e-24	-2.87438e-24	1e-06
RYieldWq3w49	Residuum equation #6803(Solvar: RYieldWq3w49)	1.15069e-23	-8.19643e-24	1e-06
RYieldALq0w50	Residuum equation #6804(Solvar: RYieldALq0w50)	-1.47451e-17	0.0049873	1e-06
RYieldALq1w50	Residuum equation #6805(Solvar: RYieldALq1w50)	-1.94289e-16	0.0830425	1e-06
RYieldALq2w50	Residuum equation #6806(Solvar: RYieldALq2w50)	-3.05311e-16	0.162575	1e-06
RYieldALq3w50	Residuum equation #6807(Solvar: RYieldALq3w50)	-2.77556e-17	0.19701	1e-06
RYieldNq0w50	Residuum equation #6808(Solvar: RYieldNq0w50)	-4.16334e-17	0.102683	1e-06
RYieldNq1w50	Residuum equation #6809(Solvar: RYieldNq1w50)	-3.33067e-16	0.286849	1e-06
